,Unnamed: 0,Artists,Name,Year,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
674,674,Amy Winehouse,Rehab,2007,"Alternative R&;B,Adult Alternative,Pop,Funk,Soul Jazz,Soul Pop,R&;B,Soul,Rock",4.84,36.77,86.81,0.0,14.06,73.92,1
675,675,The Pussycat Dolls,When I Grow Up,2008,"Electro-Pop,R&;B,Pop",0.17,63.92,66.91,100.0,43.01,35.32,2
676,676,DNCE,Cake By The Ocean,2016,"Pop-Rock,Pop",15.54,75.72,74.15,36.36,43.35,91.31,4
677,677,Eminem,We Made You,2009,"Pop,Rap",10.94,92.9,84.79,18.18,40.26,67.34,1
678,678,Ariana Grande,The Way,2013,"R&;B,Rap,Pop",30.06,60.94,87.45,45.45,20.73,87.7,4
679,679,Jagged Edge,Promise,2001,R&;B,13.91,73.08,54.46,45.45,48.9,64.8,4
680,680,Rihanna,Russian Roulette,2009,"Soul Pop,Neo Soul,Synth-Pop,R&;B,Pop",4.7,42.04,45.74,54.55,19.32,24.4,2
681,681,Fall Out Boy,"Dance, Dance",2006,"Alternative Pop,Alternative,Emo,Pop-Punk,Punk Rock,Pop-Rock,Alternative Rock,Rock",0.48,59.22,96.81,100.0,40.54,49.32,0
682,682,Ludacris,Pimpin' All Over The World,2005,Rap,29.35,43.76,87.98,100.0,26.78,79.22,4
683,683,Taylor Swift,Fearless,2008,"Pop Country,Country,Pop",4.09,55.1,69.78,45.45,31.61,46.77,1
684,684,One Direction,Perfect,2015,"Boy Band,UK,Pop",6.11,61.17,81.59,18.18,31.59,38.29,1
685,685,Fall Out Boy,Centuries,2015,"Punk Rock,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop-Punk,Pop,Rock",0.37,32.19,85.32,36.36,78.53,55.68,0
686,686,Unk,Walk It Out,2007,"East Coast,Atlanta,Dirty South,Remix,Rap",2.0,72.97,69.04,9.09,69.59,36.17,1
687,687,The Killers,Mr. Brightside,2005,"Emo,Pop-Punk,Post-Punk Revival,Pop-Rock,Alternative Dance,Synth-Pop,Indie Rock,Pop,New Wave,Rock",0.1,27.84,92.34,9.09,61.24,20.9,1
688,688,No Doubt,It's My Life,2004,"Cover,New Wave,Pop,Pop-Rock,Alternative Rock,Rock",0.27,56.47,73.83,72.73,47.86,78.05,4
689,689,Panic! At The Disco,I Write Sins Not Tragedies,2006,"Punk Rock,Emo,Alternative Pop,Alternative,Alternative Rock,Pop-Rock,Pop-Punk,Rock",9.59,52.0,78.61,81.82,74.84,63.63,0
690,690,Kevon Edmonds,24/7,1999,Pop,7.0,66.78,60.74,36.36,41.53,30.44,1
691,691,Michael Jackson,You Rock My World,2001,"R&;B,Pop",3.89,84.88,65.63,36.36,28.54,97.56,4
692,692,Jesse McCartney,Leavin',2008,"Electro-Pop,R&;B,Pop",2.89,65.75,69.57,81.82,18.82,90.24,4
693,693,Weezer,Beverly Hills,2005,"Pop,Rock",9.53,66.44,81.59,45.45,24.17,74.87,4
694,694,Young Money,Every Girl,2009,Rap,0.32,59.45,71.7,54.55,16.87,77.1,4
695,695,Evanescence,Call Me When You're Sober,2006,Rock,0.2,38.6,87.98,63.64,27.56,31.08,0
696,696,Gavin DeGraw,I Don't Want To Be,2005,"Pop,Pop-Rock,Rock",0.81,35.51,85.74,0.0,65.39,45.29,1
697,697,DJ Khaled,I'm On One,2011,"Motown,Producer,Canada,Rap",5.48,34.36,79.89,100.0,62.05,42.74,0
698,698,Lil Mama,Lip Gloss,2007,Rap,41.92,57.96,86.59,18.18,86.38,95.97,1
699,699,LFO,Girl On TV,1999,Rock,13.39,65.86,70.21,36.36,29.19,33.62,1
700,700,Field Mob,So What,2006,"R&;B,Rap",5.92,93.7,45.74,54.55,43.98,91.31,4
701,701,Miley Cyrus,Malibu,2017,"Pop Country,Pop-Rock,Pop",7.84,52.69,77.13,72.73,56.26,32.67,0
702,702,Paramore,Ain't It Fun,2014,"Adult Alternative,Adult Contemporary,Alternative Rock,Funk Rock,Pop-Rock,Pop,Rock",15.75,56.93,89.04,81.82,34.11,67.66,4
703,703,Metro Station,Shake It,2008,"New Wave,Synth-Pop,Rock",0.23,57.85,95.64,36.36,62.49,80.07,1
704,704,Fabolous,Breathe,2004,Rap,34.76,68.73,90.85,90.91,21.16,50.38,2
705,705,Jordin Sparks,Battlefield,2009,"R&;B,Pop",1.82,57.27,61.49,18.18,59.35,35.53,1
706,706,Nickelback,Gotta Be Somebody,2008,"Pop-Rock,Rock",0.04,48.45,88.72,0.0,41.5,18.04,1
707,707,Jay Sean,Do You Remember,2010,"R&;B,Rap",2.47,84.99,65.1,100.0,47.57,81.44,4
708,708,Chris Brown,Don't Wake Me Up,2012,"Dance-Pop,EDM,Pop,Dance,R&;B",5.6,56.01,67.55,63.64,48.88,18.14,0
709,709,Craig David,7 Days,2002,"UK,R&;B,Pop",26.69,60.82,83.72,36.36,21.16,89.82,4
710,710,Enya,Only Time,2001,"Ballad,Ireland,Adult Contemporary,New Age,Pop",85.99,34.94,20.52,27.27,21.02,18.88,3
711,711,Taylor Swift,If This Was A Movie,2011,"Country,Pop",16.97,45.59,70.53,36.36,61.14,26.94,0
712,712,BTS,Fake Love,2018,"Boy Band,Korean,K-Pop (\xec\xbc\x80\xec\x9d\xb4\xed\x8c\x9d),Pop",0.27,50.86,70.53,18.18,17.75,32.77,1
713,713,Elle King,Ex's & Oh's,2015,"Adult Contemporary,Adult Alternative,Blues Rock,Alternative Country,Alternative Rock,Pop-Rock,Rock,Pop",1.87,57.16,92.02,63.64,56.29,44.33,0
714,714,Destiny's Child,Emotion,2001,"Adult Contemporary,Ballad,Cover,Soul Pop,Pop,R&;B",16.67,34.25,55.42,63.64,77.07,32.88,0
715,715,J. Cole,KOD,2018,Rap,21.47,82.25,77.23,0.0,57.45,17.4,1
716,716,Train,Drive By,2012,"Pop,Pop-Rock",0.11,74.68,83.08,9.09,45.21,72.75,1
717,717,Chris Brown,Say Goodbye,2006,"DMV,R&;B",0.17,78.69,47.44,9.09,40.94,37.44,1
718,718,Maroon 5,Love Somebody,2013,Pop,14.83,64.38,78.3,9.09,43.97,38.18,1
719,719,Coldplay,A Sky Full Of Stars,2014,"UK,Electronic Rock,Alternative Rock,Alternative,Electronic,Rock",0.73,50.17,61.7,54.55,47.04,12.52,0
720,720,Natalie La Rose,Somebody,2015,"Electro-Pop,Pop,R&;B",0.08,82.13,49.36,0.0,34.71,74.23,1
721,721,Ava Max,Sweet But Psycho,2019,"Dance-Pop,Dance,Electronic Pop,Electro,R&;B,Electronic,Electro-Pop,UK,Pop",7.07,69.42,68.93,9.09,51.98,62.89,1
722,722,Demi Lovato,Skyscraper,2011,"Ballad,Pop",15.13,52.69,55.85,63.64,33.98,16.23,2
723,723,Miley Cyrus,See You Again,2008,"Electro-Pop,Pop-Rock,Soundtrack,Pop",1.52,66.32,90.96,81.82,55.67,81.23,4
724,724,Kelly Clarkson,Mr. Know It All,2011,Pop,2.9,64.49,79.89,45.45,29.13,43.27,1
725,725,Taylor Swift,Change,2008,"Pop Country,Country,Pop",0.48,49.83,74.47,45.45,29.18,20.05,0
726,726,Taylor Swift,Jump Then Fall,2009,"Country,Pop",11.35,57.85,67.12,18.18,19.29,83.25,1
727,727,S Club 7,Never Had A Dream Come True,2001,"UK,Pop",51.94,59.91,50.53,45.45,45.76,48.89,3
728,728,N.O.R.E.,Nothin',2002,"East Coast,Hip-Hop,Rap",32.41,77.66,85.85,27.27,29.8,74.98,1
729,729,Tamia,Stranger In My House,2001,"Pop,Remix,Dance",10.53,64.49,57.97,0.0,43.93,18.14,1
730,730,Avril Lavigne,Sk8er Boi,2002,"Pop-Rock,Rock,Memes,Canada,Pop",0.01,42.84,89.79,0.0,62.43,47.62,1
731,731,Ed Sheeran,Photograph,2015,"Acoustic,Folk,UK,Pop",62.07,57.39,34.35,36.36,36.56,17.61,3
732,732,Cascada,Everytime We Touch,2006,"Memes,Electronic,Dance,Eurodance,Pop",0.48,59.79,97.66,72.73,57.56,48.79,0
733,733,Lil Wayne,Got Money,2008,Rap,0.19,66.32,64.36,63.64,20.82,70.84,4
734,734,Danity Kane,Damaged,2008,Rap,9.32,75.72,63.51,72.73,43.97,83.03,4
735,735,Hannah Montana,He Could Be The One,2009,"Pop-Rock,Disney,Soundtrack,Pop",0.16,56.01,89.15,36.36,47.66,64.48,1
736,736,Liam Payne,Strip That Down,2017,"Motown,Rap,UK,Pop",22.49,87.17,46.91,54.55,35.34,53.77,2
737,737,Andy Williams,It's The Most Wonderful Time Of The Year,2018,"Christmas,Holiday,Pop",78.32,14.55,57.66,63.64,94.59,78.58,0
738,738,Lady Gaga,Judas,2011,"Electro House,Art Pop,Eurodance,Electro-Pop,Dance-Pop,Pop",0.1,62.77,93.72,90.91,50.75,53.03,0
739,739,Chris Brown,Turn Up The Music,2012,"House,EDM,Dance,R&;B,Pop",0.02,55.1,83.51,9.09,50.08,64.48,1
740,740,Adam Lambert,Whataya Want From Me,2010,"Ballad,Pop-Rock,Glam Rock,Pop",0.72,37.46,66.7,100.0,84.64,43.48,0
741,741,Demi Lovato,Heart Attack,2013,Pop,7.42,44.22,76.59,72.73,77.26,52.07,0
742,742,Monica,So Gone,2003,"R&;B,Rap",18.0,57.85,52.76,72.73,20.51,58.43,2
743,743,Migos,Walk It Talk It,2018,"Motown,Canada,Trap,Rap",8.96,90.95,61.38,18.18,59.95,38.18,1
744,744,Leona Lewis,Better In Time,2008,"R&;B,Pop",52.35,53.95,68.51,54.55,71.07,54.51,0
745,745,Nat King Cole,The Christmas Song,2019,"Pop,Christmas",84.25,8.36,22.76,9.09,24.53,15.7,3
746,746,Everclear,Wonderful,2000,Rock,1.21,45.93,80.96,63.64,85.14,74.13,0
747,747,Shawn Mendes,In My Blood,2018,"Producer,Rock,Adult Contemporary,Ballad,Pop-Rock,Canada,Pop",5.86,58.3,69.78,45.45,56.31,47.94,0
748,748,Wayne Wonder,No Letting Go,2003,"Jamaica,Dancehall,R&;B",4.9,43.76,81.17,45.45,31.76,30.02,0
749,749,Ludacris,My Chick Bad,2010,Rap,17.59,58.53,70.95,9.09,22.25,76.57,1
750,750,Maxwell,Fortunate,1999,R&;B,11.86,71.59,32.01,90.91,47.75,32.35,2
751,751,Post Malone,Paranoid,2018,Pop,3.89,58.65,51.06,0.0,68.58,23.13,1
752,752,Scotty McCreery,I Love You This Big,2011,"American Idol,Country,Rock",9.43,46.74,62.87,81.82,21.74,30.87,2
753,753,Ella Mai,Trip,2018,"UK,R&;B",23.01,41.7,58.93,100.0,19.22,34.26,2
754,754,Jagged Edge,Let's Get Married,2000,"R&;B,Rap",17.89,74.23,60.74,9.09,37.69,90.78,1
755,755,Smash Mouth,Then The Morning Comes,2000,Rock,2.36,70.56,87.76,45.45,43.09,98.41,4
756,756,Julia Michaels,Issues,2017,Pop,41.0,70.45,38.18,72.73,40.35,44.54,2
757,757,Ray J,One Wish,2006,"Rap,R&;B",28.43,47.19,63.4,45.45,48.7,60.13,4
758,758,James Arthur,Say You Won't Let Go,2017,"UK,Pop",71.06,28.06,53.29,90.91,22.4,48.68,2
759,759,Ciara,Promise,2006,R&;B,41.82,66.9,60.95,81.82,45.99,42.85,2
760,760,Demi Lovato,Cool For The Summer,2015,Pop,0.43,53.84,58.93,45.45,40.3,31.93,0
761,761,One Direction,Diana,2013,"Rock,Pop-Rock,Power Pop,Boy Band,UK,Pop",6.18,49.94,86.38,18.18,76.01,76.35,1
762,762,Justin Timberlake,Like I Love You,2002,"Rap,R&;B,Pop",4.49,84.77,80.32,54.55,40.86,91.84,4
763,763,Bazzi,Mine,2018,"Synth-Pop,Electro-Pop,Electronic,Memes,Instrumental Hip-Hop,Pop,R&;B",1.65,68.38,77.98,36.36,58.11,72.33,1
764,764,matchbox twenty,How Far We've Come,2007,Rock,0.46,51.89,90.42,0.0,21.14,79.75,1
765,765,American Authors,Best Day Of My Life,2014,"Adult Alternative,Adult Contemporary,Pop-Rock,Alternative Rock,Rock,Indie Pop,Indie Rock,Pop",6.04,64.15,90.0,18.18,31.64,53.35,1
766,766,Big Tymers,Still Fly,2002,Rap,3.09,64.38,58.61,100.0,79.69,55.68,0
767,767,J. Cole,Immortal,2016,Rap,46.52,72.28,39.78,27.27,26.72,24.5,3
768,768,Natasha Bedingfield,Love Like This,2008,"Pop,R&;B",14.83,76.52,78.19,63.64,17.44,91.94,4
769,769,Carrie Underwood,Cowboy Casanova,2009,Country,3.35,55.44,81.27,45.45,43.94,57.37,4
770,770,Cardi B,Be Careful,2018,"R&;B,Pop,Rap",2.62,80.99,54.46,54.55,63.87,53.03,4
771,771,Eminem,Mockingbird,2005,"Hip-Hop,Conscious Hip-Hop,Piano,Fairy Tale / Nursery Rhyme,Lullaby,Rap",21.37,61.63,65.32,0.0,21.49,21.85,1
772,772,The Pussycat Dolls,I Hate This Part,2009,"Ballad,Pop",6.74,73.65,59.14,45.45,38.77,44.23,1
773,773,Houston,I Like That,2004,Pop,2.08,79.38,40.95,90.91,35.88,36.8,2
774,774,Dev,In The Dark,2011,Rap,0.37,71.36,81.59,72.73,47.02,43.17,0
775,775,"Gucci Mane, Bruno Mars, Kodak Black",Wake Up In The Sky,2018,"Island Music,R&;B,Trap,Pop,Rap",0.39,78.69,55.53,36.36,58.16,35.21,1
776,776,Alicia Keys,Girl On Fire,2012,"Pop,R&;B,Rap",13.8,42.27,69.15,81.82,27.0,11.57,2
777,777,Kanye West,All Mine,2018,"Experimental,Rap",12.58,93.01,27.01,100.0,45.15,27.16,2
778,778,LeAnn Rimes,Can't Fight The Moonlight,2002,Pop,41.21,58.99,82.76,54.55,30.31,62.68,4
779,779,Kanye West,Jesus Walks,2004,"Gospel,Conscious Hip-Hop,Christian,Rap",58.38,58.42,83.3,54.55,23.78,69.36,4
780,780,The Click Five,Just The Girl,2005,Rock,0.52,52.46,88.72,81.82,38.39,75.93,4
781,781,LeAnn Rimes,I Need You,2000,Rock,2.04,41.81,72.34,63.64,59.2,56.1,0
782,782,Lizzo,Truth Hurts,2019,"Pop,Rap",11.25,68.96,60.42,36.36,67.45,39.99,1
783,783,Katy Perry,Rise,2016,"Electronic,Pop",4.79,50.4,62.02,100.0,32.5,43.17,2
784,784,Justin Bieber,Mistletoe,2011,"Holiday,Christmas,Canada,Pop",50.92,62.31,53.61,54.55,69.86,86.85,4
785,785,Taylor Swift,You're Not Sorry,2008,"Pop Country,Rock,Ballad,Country",14.93,41.47,42.12,54.55,52.57,25.56,0
786,786,Avril Lavigne,What The Hell,2011,"Pop-Rock,Canada,Pop",0.48,53.26,92.55,54.55,62.45,89.29,4
787,787,Taylor Swift,Mean,2010,"Bluegrass,Country",46.22,52.12,75.0,36.36,71.08,79.96,1
788,788,Fall Out Boy,Thnks Fr Th Mmrs,2007,"Pop-Rock,Punk Rock,Alternative Pop,Alternative,Emo,Alternative Rock,Pop-Punk,Rock",0.52,39.63,88.83,90.91,65.45,58.65,0
789,789,Florida Georgia Line,Dirt,2014,"Country,Rock",6.52,49.71,87.45,18.18,45.18,59.07,1
790,790,Big Sean,I Don't fuck With You,2014,"Hyphy,West Coast,Producer,Rap",3.57,81.33,72.02,9.09,30.38,38.39,1
791,791,Jonas Brothers,A Little Bit Longer,2008,"Pop,Pop-Rock,Rock",2.33,21.65,59.89,0.0,66.39,27.16,1
792,792,Shakira,She Wolf,2009,"Dance,Electro-Pop,Electronic,Pop",29.55,86.14,67.44,63.64,45.19,88.34,4
793,793,WILLOW,Whip My Hair,2010,Rap,0.16,50.29,98.3,81.82,70.46,67.13,0
794,794,B.o.B,So Good,2012,"Pop,Rap",4.12,62.66,89.79,63.64,22.69,58.97,4
795,795,Niall Horan,Slow Hands,2017,"Ireland,Pop",1.12,71.25,39.25,0.0,22.93,86.22,1
796,796,"Marshmello, Anne",Friends,2018,"Pop-Rock,EDM,Dance-Pop,Electro-Pop,Electronic,Dance,Pop",20.96,58.76,87.66,81.82,28.59,52.92,4
797,797,Britney Spears,Stronger,2001,"Dance-Pop,Teen Pop,Electro-Pop,Pop",13.09,68.04,92.23,100.0,36.59,85.58,4
798,798,Linkin Park,Numb,2004,"Alternative Rock,Nu-Metal,Rock",0.47,43.87,85.85,81.82,37.81,22.07,0
799,799,Pretty Ricky,On The Hotline,2007,Rap,1.36,65.75,86.7,54.55,27.31,62.99,4
800,800,Asher Roth,I Love College,2009,Rap,9.17,68.73,81.91,72.73,23.27,66.71,4
801,801,Kanye West,Runaway,2010,"Producer,Rap",22.29,52.46,54.46,9.09,23.6,7.86,3
802,802,Filter,Take A Picture,2000,"Soundtrack,Adult Alternative,Pop-Rock,Post-Grunge,Rock,Alternative Rock",0.15,49.03,76.49,18.18,31.01,25.03,1
803,803,"Kanye West, Jay",Clique,2012,"East Coast,Producer,Rap",6.14,68.38,53.08,81.82,37.31,28.43,2
804,804,Jason Aldean,Take A Little Ride,2012,"Country,Rock",4.5,41.12,86.17,18.18,71.02,78.48,1
805,805,NF,Let You Down,2018,"Hip-Hop,Pop,Rap",31.9,62.89,70.0,45.45,61.23,45.5,0
806,806,N.O.R.E.,Oye Mi Canto,2004,"Puerto Rico,Hip-Hop,Latin Urban,Reggaeton,En Espa\xc3\xb1ol,Rap",18.92,64.6,94.68,54.55,29.17,96.82,4
807,807,Kanye West,Bound 2,2013,"Hip-Hop,Soul,Screen,Rap,Producer",14.83,28.87,64.89,9.09,62.12,29.28,1
808,808,The Script,Breakeven,2010,"Pop-Rock,Ireland,Pop",17.69,59.22,68.29,90.91,27.94,52.39,2
809,809,Michelle Branch,Everywhere,2001,"Pop-Rock,Pop",1.39,46.96,82.13,9.09,29.75,46.77,1
810,810,One Direction,Midnight Memories,2013,"Rock,Pop-Rock,Power Pop,Boy Band,UK,Pop",0.74,36.54,86.38,54.55,66.25,56.42,0
811,811,Cher Lloyd,Want U Back,2012,"Alternative,Indie,Electronic Pop,Electro-Pop,Alternative Pop,Indie Pop,Bubblegum Pop,Pop",5.75,66.55,88.83,81.82,30.36,56.0,4
812,812,21 Savage,Bank Account,2017,"Memes,Trap,Rap",1.54,88.32,30.84,72.73,16.22,36.17,2
813,813,Jennifer Lopez,Get Right,2005,"Pop,R&;B",2.23,71.94,74.78,0.0,29.83,34.68,1
814,814,Enrique Iglesias,Escape,2002,"Latin Pop,Dance-Pop,Pop",3.09,75.83,85.0,100.0,47.65,89.5,4
815,815,Childish Gambino,Redbone,2017,"Alternative R&;B,Neo Soul,Memes,Neo-Psychedelia,Soul,R&;B",17.08,72.16,30.95,9.09,68.72,56.95,1
816,816,Omarion,Ice Box,2007,R&;B,19.32,75.83,71.81,72.73,50.81,83.35,4
817,817,Alicia Keys,Like You'll Never See Me Again,2008,"R&;B,Soul,Soul Pop,Pop",17.79,51.43,64.04,63.64,48.78,24.72,0
818,818,Katharine McPhee,Somewhere Over The Rainbow,2006,Pop,88.24,36.31,15.63,72.73,43.89,7.43,3
819,819,Tove Lo,Talking Body,2015,"Electro-Pop,Synth-Pop,Pop",9.88,71.36,75.0,36.36,43.96,8.39,1
820,820,21 Savage,A Lot,2019,"East Coast,Trap,Rap",4.04,82.93,61.7,9.09,59.98,25.35,1
821,821,Kelly Clarkson,Walk Away,2006,"Pop-Rock,Pop,Rock",1.5,72.97,88.51,0.0,41.48,95.44,1
822,822,R. Kelly,If I Could Turn Back The Hands Of Time,1999,"Soul,Soul Pop,Pop,R&;B",69.22,44.9,37.76,72.73,19.88,9.45,2
823,823,Mary J. Blige,Rainy Dayz,2002,"Soul,Soul Pop,Pop,R&;B,Rap",18.61,41.58,64.57,54.55,16.14,51.97,2
824,824,Ariana Grande,Breathin,2018,"Dance-Pop,Electro-Pop,R&;B,Pop",2.16,52.12,63.83,72.73,31.66,34.9,2
825,825,"Hailee Steinfeld, Grey",Starving,2016,"Dance-Pop,Dance,Electronic,Pop",38.65,70.45,59.57,36.36,31.6,50.16,3
826,826,Eminem,Fall,2018,Rap,23.21,82.13,52.12,9.09,82.8,53.03,1
827,827,Colbie Caillat,Fallin' For You,2009,Pop,15.95,60.82,82.76,36.36,42.14,59.18,1
828,828,Taylor Swift,Delicate,2018,"Synth-Pop,New Wave,Tropical House,Electro-Pop,Electronic,Pop",22.09,72.97,37.01,81.82,28.57,1.59,2
829,829,"Drake, Future",Jumpman,2016,"Trap,Canada,Rap",5.72,84.65,52.87,9.09,57.58,65.86,1
830,830,"Eminem, 50 Cent, Lloyd Banks, Ca$his",You Don't Know,2006,"Hip-Hop,Electronic,SHADYXV,Rap",1.19,74.91,85.96,90.91,22.67,75.51,4
831,831,Trace Adkins,You're Gonna Miss This,2008,Country,2.42,44.33,64.78,72.73,65.55,30.23,0
832,832,Pretty Ricky,Your Body,2005,R&;B,18.0,83.05,57.23,36.36,25.48,50.06,1
833,833,Nicki Minaj,Only,2014,"DMV,Canada,East Coast,Trap,Rap",42.02,63.57,46.59,72.73,44.0,23.55,2
834,834,OneRepublic,Stop And Stare,2008,"Pop-Rock,Pop,Rock",6.74,43.41,85.42,36.36,26.99,22.91,1
835,835,James Newton Howard,The Hanging Tree,2014,"Soundtrack,Folk,Pop,Screen,Literature",35.17,11.45,1.94,81.82,3.17,11.67,2
836,836,Imagine Dragons,Whatever It Takes,2018,"Indie Rock,Alternative Pop,Alternative,Adult Alternative,Pop,Alternative Rock,Pop-Rock,Rock",3.7,64.03,63.72,90.91,53.18,55.25,2
837,837,Nas,I Can,2003,Rap,10.53,82.93,88.19,54.55,28.74,69.89,4
838,838,6ix9ine,Gummo,2017,"Cloud Rap,Hardcore Hip-Hop,Hip-Hop,Trap,Rap,East Coast",5.65,62.66,76.49,18.18,66.81,63.63,1
839,839,Charlie Puth,One Call Away,2016,Pop,41.21,63.46,59.25,9.09,26.09,46.14,3
840,840,John Mayer,Say,2008,Rock,55.32,42.61,70.95,90.91,73.47,53.66,0
841,841,Jason Aldean,Burnin' It Down,2014,Country,31.19,65.06,78.61,54.55,53.79,64.16,4
842,842,Lady Gaga,Hair,2011,"Techno,Electronic Rock,Electro-Pop,Synth-Pop,Electronic,Pop",0.12,52.35,92.23,45.45,53.22,39.03,0
843,843,Ellie Goulding,On My Mind,2015,"Gaming,Soundtrack,Pop",26.38,67.47,69.04,0.0,65.5,75.08,1
844,844,Imagine Dragons,Natural,2018,"Alternative,Adult Alternative,Indie Rock,Alternative Rock,Pop-Rock,Rock,Pop",22.19,67.7,59.04,18.18,31.63,19.63,3
845,845,Kiiara,Gold,2016,"Glitch,Electro-Pop,Electronic,Pop",62.88,55.78,37.87,72.73,39.68,39.56,2
846,846,Kelly Clarkson,Already Gone,2009,"R&;B,Pop",24.13,38.6,84.36,81.82,15.63,28.53,2
847,847,"DJ Snake, AlunaGeorge",You Know You Like It,2015,"French Pop,France,Electro House,Electronic Pop,Electro,Electro-Pop,Trap,Electronic,Remix,House,Pop",1.44,33.68,71.17,45.45,90.89,22.49,0
848,848,Fat Joe,Make It Rain,2007,"Remix,Rap",1.08,72.28,68.19,100.0,62.02,77.63,4
849,849,Puddle Of Mudd,She Hates Me,2003,"Post-Grunge,Rock",0.82,51.2,76.17,36.36,37.65,55.36,1
850,850,Drake,Headlines,2011,"Canada,Rap",37.83,59.91,52.34,54.55,63.73,41.05,2
851,851,Elliott Yamin,Wait For You,2007,Pop,25.56,74.57,45.85,0.0,41.51,33.62,3
852,852,Cardi B,Money,2019,"Hip-Hop,Trap,Rap",0.55,95.88,56.8,72.73,50.13,19.52,2
853,853,J. Cole,Neighbors,2016,"Hip-Hop,Trap,Rap",32.62,89.92,24.14,54.55,55.66,46.03,2
854,854,Taylor Swift,State Of Grace,2012,"Rock,Power Pop,Alternative Rock",0.02,54.41,81.81,36.36,50.11,38.39,1
855,855,XXXTENTACION,Moonlight,2018,"Emo Rap,Cloud Rap,Alternative,Emo,Rap",56.85,92.55,51.17,81.82,48.9,71.69,2
856,856,Echosmith,Cool Kids,2014,"Pop,Rock",3.8,69.42,65.42,72.73,50.15,79.64,4
857,857,Gwen Stefani,Cool,2005,"Synth-Pop,New Wave,Pop",3.29,68.27,70.74,18.18,39.04,81.23,1
858,858,Bryson Tiller,Don't,2016,"Boom Bap,Singer-Songwriter,Dark Pop,Soul Pop,Soul,Rap,Trap,Alternative R&;B,R&;B",24.74,72.16,29.25,36.36,29.82,19.41,3
859,859,Ludacris,Get Back,2005,Rap,6.07,50.63,62.02,9.09,75.79,15.81,1
860,860,P!nk,Stupid Girls,2006,"Pop,Rock",0.08,65.98,88.3,36.36,31.65,56.53,1
861,861,One Direction,Steal My Girl,2014,"Boy Band,UK,Pop",0.44,48.45,75.74,90.91,17.58,54.09,2
862,862,The Carters,Apeshit,2018,"Trap,Rap",1.36,67.81,77.44,18.18,68.66,36.27,1
863,863,Nicki Minaj,Moment 4 Life,2011,"Hip-Hop,Rap",41.82,41.47,87.87,100.0,30.39,35.43,2
864,864,John Mayer,No Such Thing,2002,"Adult Alternative,Adult Contemporary,Pop-Rock,Rock",3.92,63.57,72.66,36.36,51.31,56.84,1
865,865,Ed Sheeran,Sing,2014,"Contemporary Folk,Funk,R&;B,UK,Pop",31.08,80.76,65.32,72.73,43.96,95.86,4
866,866,Rich The Kid,Plug Walk,2018,"Trap,Rap",20.65,87.4,49.25,100.0,28.53,13.05,2
867,867,Taylor Swift,White Horse,2008,"Pop Country,Ballad,Country,Pop",31.19,53.26,30.21,0.0,27.13,19.94,3
868,868,Taylor Swift,Gorgeous,2017,"Trap,Electro-Pop,Pop",7.29,78.69,50.95,63.64,26.71,44.12,2
869,869,Ellie Goulding,Burn,2013,"UK,Electro-Pop,Synth-Pop,Pop",31.7,51.09,76.7,9.09,23.62,31.18,1
870,870,P!nk,What About Us,2017,"LGBTQ+,Electro-Pop,Pop",2.91,43.07,56.59,9.09,40.03,16.13,1
871,871,Ideal,Get Gone,1999,"R&;B,Pop",44.48,67.47,49.36,90.91,43.97,45.82,2
872,872,"Zara Larsson, MNEK",Never Forget You,2016,"Scandipop,Sverige,Dance,Electro-Pop,Scandinavia,UK,Pop",0.32,53.84,71.91,100.0,59.99,25.56,0
873,873,Drake,Mob Ties,2018,"Trap,Canada,Rap",4.66,73.54,55.21,36.36,22.99,48.26,1
874,874,BBMak,Back Here,2000,Pop,7.14,58.53,94.57,63.64,34.57,93.21,4
875,875,Backstreet Boys,Incomplete,2005,"Boy Band,Pop",23.62,37.11,56.7,36.36,52.37,13.79,3
876,876,Coldplay,Adventure Of A Lifetime,2016,"Dance-Pop,Disco,Pop,Rock",0.21,60.14,92.34,63.64,39.03,52.39,4
877,877,Blake Shelton,Honey Bee,2011,"Country,Rock",0.17,42.15,84.36,36.36,96.74,72.96,0
878,878,Justin Bieber,Heartbreaker,2013,"Canada,Pop",15.95,52.58,47.55,54.55,33.61,54.94,2
879,879,TLC,No Scrubs,1999,"Rap,Pop,R&;B",2.56,71.36,64.89,72.73,27.27,57.59,4
880,880,Mystikal,Shake Ya Ass,2000,"Hardcore Hip-Hop,Dirty South,Hip-Hop,Rap",6.4,91.75,58.61,63.64,30.43,66.92,4
881,881,J. Cole,Work Out,2012,"R&;B,East Coast,Rap",5.41,82.13,39.14,9.09,27.32,18.25,3
882,882,The Pussycat Dolls,Beep,2006,"Pop,Rap",0.93,94.16,73.3,63.64,33.9,51.22,4
883,883,No Doubt,Hella Good,2002,"Funk,Funk Rock,Dance-Pop,Dance,Electronic Rock,Pop,Rock",1.66,76.06,65.63,72.73,40.96,83.35,4
884,884,Meghan Trainor,Me Too,2016,Pop,9.84,94.04,67.87,100.0,46.33,84.84,4
885,885,Natalie,Goin' Crazy,2005,Pop,63.8,55.78,53.19,9.09,35.3,21.01,3
886,886,Ariana Grande,Into You,2016,"Electro-Pop,Pop",1.66,58.42,72.12,81.82,36.47,35.53,2
