,Artists,Name,Year,Weekly.rank,Week,Max.Weeks.on.chart,Genre,acousticness,danceability,energy,key,tempo,valence,cluster
3942,One Direction,Olivia,2015,87,2015-12-04,0,"Boy Band,UK,Pop",0.044783010119206,0.6036655211912944,0.6648579636131503,0.5454545454545454,0.4276824206390812,0.6797794507475348,4
3943,Chris Stapleton,Traveller,2015,87,2015-11-27,0,Country,0.06973194455839608,0.4925544100801832,0.7382700287264603,0.1818181818181818,0.2429335323395359,0.7667267522001908,1
3944,Bonnie McKee,American Girl,2013,87,2013-09-27,6,Pop,0.009977201581909683,0.6265750286368843,0.8084902649218001,0.0,0.4887904822405466,0.6628141236348213,1
3945,Mat Kearney,Ships In The Night,2011,87,2011-08-18,0,Rock,0.1134948295582869,0.3837342497136311,0.8819023300351101,0.8181818181818182,0.7982841882582226,0.1050789948043686,0
3946,Ski Mask The Slump God,Faucet Failure,2019,87,2019-04-06,11,"Hip-Hop,Afro Trap,Trap,Rap",0.1134948295582869,0.9415807560137457,0.5276093201404405,0.9090909090909092,0.3162410030899412,0.6150991411303148,2
3947,3OH!3,Double Vision,2010,87,2010-11-18,4,"Dance-Pop,Pop",0.00183812296978046,0.5360824742268041,0.8850941589530801,0.0,0.4398879973356194,0.6299438023539392,1
3948,Young Thug,With Them,2016,87,2016-04-16,0,"Atlanta,Trap,Rap",0.002226671948751453,0.9312714776632303,0.4903713160974572,0.8181818181818182,0.5140774273925459,0.2641289364860566,2
3949,One Direction,Strong,2013,87,2013-12-06,0,"Rock,Pop-Rock,Boy Band,UK,Pop",0.06216546444159254,0.7193585337915235,0.6457069901053303,0.0,0.4088775680126311,0.3213869154914644,1
3950,Nas,Got Ur Self A...,2002,87,2002-03-05,19,"Beef,Rap",0.01206309610059607,0.6712485681557847,0.8648792424726036,1.0,0.2768858818667932,0.6161594740748595,4
3951,YoungBoy Never Broke Again,Valuable Pain,2019,87,2019-01-19,2,Rap,0.2351720098149926,0.4719358533791523,0.8031705500585168,0.4545454545454546,0.7460697302931434,0.5069451807867671,0
3952,"Tony Bennett, Amy Winehouse",Body And Soul,2011,87,2011-09-29,0,"Soul,Jazz,R&;B",0.8895702901871915,0.2623138602520046,0.2052345994254708,0.09090909090909091,0.2838798808429804,0.1782419679779451,3
3953,Major Lazer,Know No Better,2017,87,2017-06-24,3,"Electro-Pop,Reggae,Reggaeton,Electro,R&;B,Rap,Dance,Electronic,Dancehall,Pop",0.1349672731329997,0.7159221076746849,0.8063623789764869,0.6363636363636364,0.4337204497375708,0.4751351924504294,4
3954,Loren Allred,Never Enough,2018,88,2018-01-13,4,"Musicals,Soundtrack,Pop",0.4325139912397338,0.1878579610538373,0.3595063304606873,0.7272727272727273,0.2347306940341312,0.2036899586470152,2
3955,Dru Hill,You Are Everything,1999,88,1999-07-19,10,"Neo Soul,Soul Pop,R&;B",0.11553982418445,0.6620847651775486,0.3626981593786573,0.8181818181818182,0.08270064574223351,0.5822288198494328,2
3956,My Chemical Romance,Famous Last Words,2007,88,2007-02-14,7,"Hard Rock,Rock,Emo,Alternative Rock",0.0003258494437328317,0.4054982817869416,0.8797744440897968,0.1818181818181818,0.4535244450749048,0.2906372600996713,1
3957,Britney Spears,Radar,2009,88,2009-09-03,3,"Synth-Pop,Electro-Pop,Pop",0.2556219560766238,0.6128293241695304,0.646770933077987,0.3636363636363636,0.4884636022178501,0.4761955253949741,1
3958,Chris Brown,Tempo,2018,88,2018-04-14,4,R&;B,0.1963171119178933,0.7514318442153494,0.4531333120544738,0.9090909090909092,0.445549806030628,0.4793765242286078,2
3959,St. Lunatics,Midwest Swing,2001,88,2001-07-17,5,Rap,0.03537603483885565,0.8396334478808705,0.557399723374827,0.9090909090909092,0.285107222814992,0.250344608206977,2
3960,Galantis,No Money,2016,88,2016-08-20,5,"Dance,Electronic,Pop",0.02883205203513366,0.6426116838487973,0.9138206192148101,0.5454545454545454,0.4768747802811168,0.7900540769801718,4
3961,Gnarls Barkley,Going On,2008,88,2008-04-03,0,"Pop,Psychedelic,Soul,Psychedelic Rock,Soul Pop,R&;B,Rock",0.002502746223283474,0.3608247422680412,0.9095648473241834,0.09090909090909091,0.6248959226342825,0.4581698653377161,1
3962,Mac Miller,Knock Knock,2012,88,2012-01-05,0,Rap,0.03609178295801274,0.6345933562428407,0.9212682200234068,0.3636363636363636,0.3714960620208586,0.5027038490085887,1
3963,Kane Brown,Ain't No Stopping Us Now,2016,88,2016-07-09,0,Country,0.0001724748467705977,0.436426116838488,0.8819023300351101,0.9090909090909092,0.1682136931891772,0.4624111971158944,2
3964,Becky G,Can't Stop Dancin',2015,88,2015-02-13,3,"Pop,R&;B",0.005570238162528157,0.6093928980526918,0.6520906479412704,0.0,0.3166048883982263,0.5652634927367193,1
3965,Nicki Minaj,Get On Your Knees,2015,88,2015-01-02,0,"Pop,Rap",0.3169717948615174,0.6185567010309279,0.4137674220661772,0.0,0.5877796211892266,0.1496129784752412,3
3966,Florence + The Machine,What Kind Of Man,2015,88,2015-03-06,2,"Alternative Rock,UK,Pop,Rock",0.02341281627580139,0.2290950744558992,0.6159165868709437,1.0,0.4074158592318936,0.2005089598133814,0
3967,Erykah Badu,Honey,2008,88,2008-03-13,3,"Neo Soul,Soul,R&;B",0.02791180445336026,0.3276059564719359,0.7935950633046069,0.5454545454545454,0.2411511110836997,0.4263598770013786,0
3968,Queens Of The Stone Age,Little Sister,2005,88,2005-04-06,9,"Stoner Rock,Hard Rock,Alternative Rock,Rock",0.01155184744405529,0.2875143184421535,0.9606341100117033,0.09090909090909091,0.6974201148397363,0.9459230198282262,1
3969,Yeah Yeah Yeahs,Gold Lion,2006,88,2006-04-12,3,Rock,0.02085657299309749,0.4673539518900344,0.8425364400468135,0.8181818181818182,0.6785597542849036,0.2779132647651362,0
3970,50 Cent,Piggy Bank,2005,88,2005-03-23,0,"Beef,Rap",0.01226759556321238,0.420389461626575,0.8393446111288434,0.9090909090909092,0.1890723391657774,0.8876047078782738,4
3971,Shinedown,I Dare You,2006,88,2006-05-17,2,Rock,5.396740818444477e-05,0.5005727376861397,0.9202042770507501,0.2727272727272727,0.3595371872282424,0.3383522426041777,1
3972,Kelly Rowland,Ice,2012,88,2012-12-14,12,"Rap,R&;B",0.01533508750245706,0.5819014891179839,0.4839876582615171,1.0,0.6795280592577975,0.299119923656028,2
3973,Sheryl Crow,Steve McQueen,2002,88,2002-09-24,5,Country,0.05163374211685247,0.5063001145475372,0.8904138738163635,0.0,0.7478028111681947,0.7709680839783692,1
3974,Drake,30 For 30 Freestyle,2015,88,2015-10-09,2,"Canada,Rap",0.6860933248839608,0.7227949599083621,0.598893499308437,0.3636363636363636,0.2499953743393016,0.299119923656028,3
3975,One Direction,Where Do Broken Hearts Go,2014,88,2014-11-28,0,"Boy Band,UK,Pop",0.001429124044547836,0.5177548682703321,0.8574316416640068,0.3636363636363636,0.4581007653926568,0.6490297953557418,1
3976,Jonas Brothers,BB Good,2008,88,2008-08-28,0,"Pop,Pop-Rock",0.03005904881083153,0.6219931271477662,0.8989254175976168,0.3636363636363636,0.5322038497832107,0.9077510338246209,4
3977,Eric Church,Cold One,2014,88,2014-09-12,6,"Country,Rock",0.07750292413781595,0.547537227949599,0.8850941589530801,0.5454545454545454,0.6119749104163708,0.7805110804792703,4
3978,Jack Johnson,I Got You,2013,88,2013-06-28,0,"Easy Listening,Ballad,Singer-Songwriter,Acoustic,Folk,Folk Rock,Adult Alternative,Rock",0.6237209887859857,0.9003436426116838,0.3648260453239707,1.0,0.3043623064160997,0.5398155020676494,2
3979,Daddy Yankee,Shaky Shaky,2017,88,2017-01-21,2,"En Espa\xc3\xb1ol,Reggaeton,Rap",0.07770742360043226,0.9003436426116838,0.6063411001170337,0.5454545454545454,0.242316777579731,0.8886650408228185,4
